strain_name_raw,source_url_raw,s3_html_key_raw,breeder_extracted
Gushers Strain,https://www.cropkingseeds.com/feminized-seeds/gushers-strain-feminized-marijuana-seeds/,html/df16b082797a632a.html,Crop King Seeds
Cherry Cookies Strain,https://www.cropkingseeds.com/feminized-seeds/cherry-cookies-strain-feminized-marijuana-seeds/,html/f00642a3a61c1c2d.html,Crop King Seeds
Mango Dream,https://www.cropkingseeds.com/feminized-seeds/mango-dream-feminized-seeds/,html/75e341bde96c0a63.html,Crop King Seeds
Ice Cream Candy Strain,https://www.cropkingseeds.com/feminized-seeds/ice-cream-candy-strain-feminized-marijuana-seeds/,html/b73f5165300b85a0.html,Crop King Seeds
Envy Weed Strain,https://www.cropkingseeds.com/feminized-seeds/envy-weed-strain-feminized-marijuana-seeds/,html/3b1b65a47b4c5cfc.html,Crop King Seeds
Sherb Breath Strain,https://www.cropkingseeds.com/feminized-seeds/sherb-breath-strain-feminized-marijuana-seeds/,html/ac7284f61a36efc3.html,Crop King Seeds
Gold Dust,https://www.cropkingseeds.com/feminized-seeds/gold-dust-feminized-seeds/,html/45c9005a117110fc.html,Crop King Seeds
GMO Crasher Strain,https://www.cropkingseeds.com/feminized-seeds/gmo-crasher-strain-feminized-marijuana-seeds/,html/092755af213688a1.html,Crop King Seeds
Gas Truffle Strain,https://www.cropkingseeds.com/feminized-seeds/gas-truffle-strain-feminized-marijuana-seeds/,html/72b2a20f2f442332.html,Crop King Seeds
Guava Tart Strain,https://www.cropkingseeds.com/feminized-seeds/guava-tart-strain-feminized-marijuana-seeds/,html/df083690a92e03b0.html,Crop King Seeds
Pineapple Beignet,https://www.cropkingseeds.com/feminized-seeds/pineapple-beignet-feminized-seeds/,html/2a518b5b52e639df.html,Crop King Seeds
Black Sugar,https://www.cropkingseeds.com/feminized-seeds/black-sugar-feminized-seeds/,html/9fad158a4c55ec77.html,Crop King Seeds
Hemlock,https://www.cropkingseeds.com/autoflowering-seeds/hemlock-autoflowering-marijuana-seeds/,html/2ed5afc682fda059.html,Crop King Seeds
Headbanger Strain,https://www.cropkingseeds.com/feminized-seeds/headbanger-strain-feminized-marijuana-seeds/,html/8517598a0a70c216.html,Crop King Seeds
Black Lime Strain,https://www.cropkingseeds.com/feminized-seeds/black-lime-strain-feminized-marijuana-seeds/,html/c8e06678ce86b766.html,Crop King Seeds
Bubblegum,https://www.cropkingseeds.com/autoflowering-seeds/bubblegum-marijuana-seeds/,html/b1d34d2430603073.html,Crop King Seeds
Pink Gushers Strain,https://www.cropkingseeds.com/feminized-seeds/pink-gushers-strain/,html/b79d88833323ee2e.html,Crop King Seeds
Cherry Gumbo Strain,https://www.cropkingseeds.com/feminized-seeds/cherry-gumbo-strain-feminized-marijuana-seeds/,html/c49c4a67020029d0.html,Crop King Seeds
Killer,https://www.cropkingseeds.com/feminized-seeds/killer-marijuana-seeds/,html/1523cc8c35fea0fa.html,Crop King Seeds
Dutch Citrus,https://www.cropkingseeds.com/feminized-seeds/dutch-citrus-feminized-seeds/,html/90cc814437109d91.html,Crop King Seeds
Sativa Star,https://www.cropkingseeds.com/feminized-seeds/sativa-star-marijuana-seeds/,html/c3ce244e3168d238.html,Crop King Seeds
Kiwi OG Strain,https://www.cropkingseeds.com/feminized-seeds/kiwi-og-strain-feminized-seeds/,html/11a1a9729b220fdf.html,Crop King Seeds
Fruity P,https://www.cropkingseeds.com/feminized-seeds/fruity-p-feminized-seeds/,html/e605596605f723ee.html,Crop King Seeds
Triple Diesel,https://www.cropkingseeds.com/autoflowering-seeds/triple-diesel-autoflowering-marijuana-seeds/,html/2c50161580e75543.html,Crop King Seeds
Jacks Cleaner,https://www.cropkingseeds.com/feminized-seeds/jacks-cleaner-feminized-seeds/,html/6026f7424b5c781d.html,Crop King Seeds
Durban Cookies Strain,https://www.cropkingseeds.com/autoflowering-seeds/durban-cookies-strain-2/,html/67d7b3ff62f44932.html,Crop King Seeds
Candy Crush Strain,https://www.cropkingseeds.com/feminized-seeds/candy-crush-strain-feminized-marijuana-seeds/,html/4b5a77fe7a6867b5.html,Crop King Seeds
Bruce Banner 2.0 Strain,https://www.cropkingseeds.com/feminized-seeds/bruce-banner-2-0-marijuana-seeds/,html/d995e585ccc96ef4.html,Crop King Seeds
Gelato Strain Regular Marijuana,https://www.cropkingseeds.com/regular-marijuana-seeds/gelato-regular-marijuana-seeds/,html/78fad97416bce337.html,Crop King Seeds
Heir Heads,https://www.cropkingseeds.com/feminized-seeds/heir-heads-feminized-seeds/,html/ca42f8cc80b8320a.html,Crop King Seeds
Red Vines,https://www.cropkingseeds.com/feminized-seeds/red-vines-feminized-seeds/,html/3201cd9b0a7ef40d.html,Crop King Seeds
Beach Grapes,https://www.cropkingseeds.com/feminized-seeds/beach-grapes-feminized-seeds/,html/39cb73ea6502d2ec.html,Crop King Seeds
Strawberry Champagne,https://www.cropkingseeds.com/feminized-seeds/strawberry-champagne-feminized-seeds/,html/f03fda6c4e7dde9e.html,Crop King Seeds
Riff Tree,https://www.cropkingseeds.com/feminized-seeds/riff-tree-feminized-seeds/,html/1bca580ad437bf0f.html,Crop King Seeds
White Mac Strain,https://www.cropkingseeds.com/feminized-seeds/white-mac-strain-feminized-marijuana-seeds/,html/c7729382cf5f4d71.html,Crop King Seeds
Lost Cause Strain,https://www.cropkingseeds.com/feminized-seeds/lost-cause-strain-feminized-marijuana-seeds/,html/e0f9ee7a10afa2a1.html,Crop King Seeds
Hitchhiker Strain,https://www.cropkingseeds.com/feminized-seeds/hitchhiker-strain-feminized-marijuana-seeds/,html/0df9a08eecaa34bf.html,Crop King Seeds
Ripped Off Runtz Strain,https://www.cropkingseeds.com/feminized-seeds/ripped-off-runtz-strain/,html/e171222208db46fa.html,Crop King Seeds
Devil Driver Strain,https://www.cropkingseeds.com/feminized-seeds/devil-driver-strain-feminized-marijuana-seeds/,html/3db0f4009d49a68b.html,Crop King Seeds
Strawberry Pie Strain,https://www.cropkingseeds.com/feminized-seeds/strawberry-pie-strain-feminized-marijuana-seeds/,html/5728082e5df482c8.html,Crop King Seeds
Black Cherry Punch Strain,https://www.cropkingseeds.com/feminized-seeds/black-cherry-punch-strain-feminized-marijuana-seeds/,html/9b05d45bb61328aa.html,Crop King Seeds
All Time High,https://www.cropkingseeds.com/feminized-seeds/all-time-high-strain-feminized-marijuana-seeds/,html/45d7bc796b6b7972.html,Crop King Seeds
Chemarado,https://www.cropkingseeds.com/feminized-seeds/chemarado-feminized-seeds/,html/99e7f6ec1cc0f7cb.html,Crop King Seeds
Cement Shoes,https://www.cropkingseeds.com/feminized-seeds/cement-shoes-marijuana-seeds/,html/7c25573071da8c97.html,Crop King Seeds
Romulan,https://www.cropkingseeds.com/feminized-seeds/romulan-feminized-marijuana-seeds/,html/89e1db20824e3ea6.html,Crop King Seeds
Tutankhamon,https://www.cropkingseeds.com/autoflowering-seeds/tutankhamon-autoflowering-marijuana-seeds/,html/656b25a8c06bf962.html,Crop King Seeds
Morning Dew Strain,https://www.cropkingseeds.com/feminized-seeds/morning-dew-strain-feminized-marijuana-seeds/,html/a86ba2db5d569820.html,Crop King Seeds
Red Velvet Runtz Strain,https://www.cropkingseeds.com/feminized-seeds/red-velvet-runtz-strain-feminized-marijuana-seeds/,html/4fba80538a855499.html,Crop King Seeds
Original Skunk Strain Regular Marijuana,https://www.cropkingseeds.com/regular-marijuana-seeds/original-skunk-marijuana-seeds/,html/44743ed95aae2a7f.html,Crop King Seeds
Rainbow Blast,https://www.cropkingseeds.com/feminized-seeds/rainbow-blast-feminized-seeds/,html/69f30edd724354c9.html,Crop King Seeds
Hawaiian Punch Strain,https://www.cropkingseeds.com/feminized-seeds/hawaiian-punch-strain-feminized-marijuana-seeds/,html/0b53194b9f36e2a9.html,Crop King Seeds
Grandi Guava Strain,https://www.cropkingseeds.com/feminized-seeds/grandi-guava-strain-feminized-marijuana-seeds/,html/b9ebaefe209fba44.html,Crop King Seeds
Snow Bunny,https://www.cropkingseeds.com/feminized-seeds/snow-bunny-feminized-seeds/,html/5ba3f7bfb95edf1d.html,Crop King Seeds
Tropical Heat,https://www.cropkingseeds.com/feminized-seeds/tropical-heat-feminized-seeds/,html/0a00e66388e3ee6c.html,Crop King Seeds
Grape Octane Strain,https://www.cropkingseeds.com/feminized-seeds/grape-octane-strain-feminized-marijuana-seeds/,html/1dc115e07f132b71.html,Crop King Seeds
Animal Face,https://www.cropkingseeds.com/feminized-seeds/animal-face-feminized-seeds/,html/7ca069644f573ef7.html,Crop King Seeds
Pushin P,https://www.cropkingseeds.com/feminized-seeds/pushin-p-feminized-seeds/,html/b1b9684285433ac8.html,Crop King Seeds
Ice Cream Mints Strain,https://www.cropkingseeds.com/feminized-seeds/ice-cream-mints-strain-feminized-marijuana-seeds/,html/c7ed0f6925255c2c.html,Crop King Seeds
Chunky Nova Strain,https://www.cropkingseeds.com/autoflowering-seeds/chunky-nova-strain-autoflowering-feminized-marijuana-seeds/,html/b80324635e27c384.html,Crop King Seeds
Gelato Cookies Strain,https://www.cropkingseeds.com/feminized-seeds/gelato-cookies-strain-feminized-marijuana-seeds/,html/03eaee65d18e3639.html,Crop King Seeds
Critical Widow,https://www.cropkingseeds.com/feminized-seeds/critical-widow-marijuana-seeds/,html/1c86adec2781e6bb.html,Crop King Seeds
NF1 Strain,https://www.cropkingseeds.com/feminized-seeds/nf1-strain-feminized-marijuana-seeds/,html/355801402d8c27b2.html,Crop King Seeds
Butterscotch Willy,https://www.cropkingseeds.com/feminized-seeds/butterscotch-willy-feminized-seeds/,html/7136cdff2fb6a4cb.html,Crop King Seeds
Tangarang,https://www.cropkingseeds.com/feminized-seeds/tangarang-feminized-seeds/,html/c8adb75dc82591e8.html,Crop King Seeds
Novarine Strain,https://www.cropkingseeds.com/feminized-seeds/novarine-strain-feminized-marijuana-seeds/,html/cfa7b35342847b8d.html,Crop King Seeds
Birthday Funk,https://www.cropkingseeds.com/feminized-seeds/birthday-funk-feminized-seeds/,html/11c79cf729728297.html,Crop King Seeds
Miami Queso,https://www.cropkingseeds.com/feminized-seeds/miami-queso-feminized-seeds/,html/b67a90bb3eac9408.html,Crop King Seeds
Snow Dream,https://www.cropkingseeds.com/feminized-seeds/snow-dream-feminized-seeds/,html/d9e074d6b898a57e.html,Crop King Seeds
Watermelon Wonder Strain,https://www.cropkingseeds.com/feminized-seeds/watermelon-wonder-strain-feminized-marijuana-seeds/,html/b4dc84a7886e82ee.html,Crop King Seeds
Candy Pop Strain,https://www.cropkingseeds.com/feminized-seeds/candy-pop-strain-feminized-marijuana-seeds/,html/7b2aa30d6aecc7d3.html,Crop King Seeds
Diesel Dough Strain,https://www.cropkingseeds.com/feminized-seeds/diesel-dough-strain-feminized-marijuana-seeds/,html/992f245d34a5e171.html,Crop King Seeds
Scottie Cake Strain,https://www.cropkingseeds.com/feminized-seeds/scottie-cake-strain-feminized-marijuana-seeds/,html/fc07f8b7aa46524f.html,Crop King Seeds
Electric Gelato Strain,https://www.cropkingseeds.com/feminized-seeds/electric-gelato-strain/,html/47434d8236fd221d.html,Crop King Seeds
Jah Cheesecake,https://www.cropkingseeds.com/feminized-seeds/jah-cheesecake-feminized-seeds/,html/f9e889a8b6716be3.html,Crop King Seeds
Blue Hawaiian Strain,https://www.cropkingseeds.com/feminized-seeds/blue-hawaiian-strain-feminized-marijuana-seeds/,html/94bc25c951d692da.html,Crop King Seeds
Terpee Slurpee Strain,https://www.cropkingseeds.com/feminized-seeds/terpee-slurpee-strain-feminized-marijuana-seeds/,html/3f4f2106d91a482a.html,Crop King Seeds
Candy Fizz,https://www.cropkingseeds.com/feminized-seeds/candy-fizz-feminized-seeds/,html/62615f9216493bbd.html,Crop King Seeds
Blueberry Shortcake,https://www.cropkingseeds.com/feminized-seeds/blueberry-shortcake-feminized-seeds/,html/f5f223dd16307605.html,Crop King Seeds
Apple Butter,https://www.cropkingseeds.com/feminized-seeds/apple-butter-feminized-seeds/,html/65ffa7f91ddf224f.html,Crop King Seeds
Alien Runtz,https://www.cropkingseeds.com/feminized-seeds/alien-runtz-strain-feminized-marijuana-seeds/,html/dd60ea9ef9be0b05.html,Crop King Seeds
Kosher Dawg,https://www.cropkingseeds.com/feminized-seeds/kosher-dawg-feminized-seeds/,html/c0d0628fad261d28.html,Crop King Seeds
Scout Breath,https://www.cropkingseeds.com/feminized-seeds/scout-breath-feminized-seeds/,html/9153abebf254e3cb.html,Crop King Seeds
Churros Strain,https://www.cropkingseeds.com/feminized-seeds/churros-strain-feminized-marijuana-seeds/,html/e74054003be1531b.html,Crop King Seeds
Laughing Buddha,https://www.cropkingseeds.com/feminized-seeds/laughing-buddha-feminized-seeds/,html/5e7c5da390a96069.html,Crop King Seeds
Sun Kush,https://www.cropkingseeds.com/feminized-seeds/sun-kush-feminized-marijuana-seeds/,html/9ca8b8f40272d6a5.html,Crop King Seeds
Divine Storm Strain,https://www.cropkingseeds.com/feminized-seeds/divine-storm-strain-feminized-seeds/,html/fd09575f25904cb1.html,Crop King Seeds
Lumbar Strain,https://www.cropkingseeds.com/feminized-seeds/lumbar-strain-feminized-marijuana-seeds/,html/b81cc629777a2b3e.html,Crop King Seeds
Strawberry Fields Strain,https://www.cropkingseeds.com/feminized-seeds/strawberry-fields-strain-feminized-marijuana-seeds/,html/0cf009ae976dc4a7.html,Crop King Seeds
Alley Oop,https://www.cropkingseeds.com/feminized-seeds/alley-oop-feminized-seeds/,html/43a01e3b04a6d77f.html,Crop King Seeds
Moneybagg Runtz Strain,https://www.cropkingseeds.com/feminized-seeds/moneybagg-runtz-strain-feminized-marijuana-seeds/,html/17076f00311242c2.html,Crop King Seeds
Mendocino Purps Strain,https://www.cropkingseeds.com/feminized-seeds/mendocino-purps-strain-feminized-marijuana-seeds/,html/f4acc79c7e7cabdb.html,Crop King Seeds
Kush Cream,https://www.cropkingseeds.com/feminized-seeds/kush-cream-feminized-marijuana-seeds/,html/5c3a9303b12707e7.html,Crop King Seeds
Sonny G Strain,https://www.cropkingseeds.com/feminized-seeds/sonny-g-strain/,html/f43afafab8bb26de.html,Crop King Seeds
Limelight,https://www.cropkingseeds.com/feminized-seeds/limelight-feminized-seeds/,html/cea031a58de394c1.html,Crop King Seeds
Cheese and Chong,https://www.cropkingseeds.com/feminized-seeds/cheese-and-chong-feminized-seeds/,html/269507622ffbfd16.html,Crop King Seeds
Areaâ¯41,https://www.cropkingseeds.com/feminized-seeds/area-41-strain-feminized-marijuana-seeds/,html/5db20f5d8921a527.html,Crop King Seeds
Kiwi Kush,https://www.cropkingseeds.com/feminized-seeds/kiwi-kush-feminized-seeds/,html/72f1b7fef77c034d.html,Crop King Seeds
Blue Ghost,https://www.cropkingseeds.com/feminized-seeds/blue-ghost-feminized-seeds/,html/181718ab4b96b202.html,Crop King Seeds
Space Cookies Strain,https://www.cropkingseeds.com/feminized-seeds/space-cookies-strain-feminized-marijuana-seeds/,html/2d901415946a64cf.html,Crop King Seeds
Pineapple Upside Down Cake Strain,https://www.cropkingseeds.com/feminized-seeds/pineapple-upside-down-cake-strain-feminized-marijuana-seeds/,html/cf85223f3062d9cf.html,Crop King Seeds
Dirty Banana Strain,https://www.cropkingseeds.com/feminized-seeds/dirty-banana-strain-feminized-marijuana-seeds/,html/c83c94f5be2f793a.html,Crop King Seeds
Grandaddy Black,https://www.cropkingseeds.com/feminized-seeds/grandaddy-black-marijuana-seeds/,html/1e5637ad9fa06fc8.html,Crop King Seeds
Purple Submarine,https://www.cropkingseeds.com/feminized-seeds/purple-submarine-feminized-seeds/,html/478fc7b034a1aad1.html,Crop King Seeds
Candy Punch,https://www.cropkingseeds.com/feminized-seeds/candy-punch-feminized-seeds/,html/e53d5e5a1cac6373.html,Crop King Seeds
Cherry Wine,https://www.cropkingseeds.com/feminized-seeds/cherry-wine-feminized-seeds/,html/f919ba7e1e799860.html,Crop King Seeds
Critical Northern Lights,https://www.cropkingseeds.com/feminized-seeds/critical-northern-lights-marijuana-seeds/,html/09edae8f07c2d409.html,Crop King Seeds
Lemon Royale Strain,https://www.cropkingseeds.com/feminized-seeds/lemon-royale-strain-feminized-marijuana-seeds/,html/1dcb9b86419daacb.html,Crop King Seeds
Moose and Lobsta,https://www.cropkingseeds.com/feminized-seeds/moose-and-lobsta-feminized-seeds/,html/36588621e6ef8f6f.html,Crop King Seeds
Lisa Strain,https://www.cropkingseeds.com/feminized-seeds/lisa-strain-feminized-marijuana-seeds/,html/307ca5ff4ee33a70.html,Crop King Seeds
Gunpowder,https://www.cropkingseeds.com/feminized-seeds/gunpowder-feminized-seeds/,html/8460d7c102d6761b.html,Crop King Seeds
Girl Scout Cookies,https://www.cropkingseeds.com/autoflowering-seeds/girl-scout-cookies-marijuana-seeds/,html/65d2bd4005936db5.html,Crop King Seeds
Purple Gushers Strain,https://www.cropkingseeds.com/feminized-seeds/purple-gushers-strain-feminized-marijuana-seeds/,html/50ddce30097428fc.html,Crop King Seeds
Berry Zkittlez,https://www.cropkingseeds.com/feminized-seeds/berry-zkittlez-feminized-seeds/,html/5b2ed1422de4759c.html,Crop King Seeds
Blueberry Space Cake Strain,https://www.cropkingseeds.com/feminized-seeds/blueberry-space-cake-strain-feminized-marijuana-seeds/,html/0c826737a1f5d979.html,Crop King Seeds
Rainbow Slush,https://www.cropkingseeds.com/feminized-seeds/rainbow-slush-feminized-seeds/,html/b2bc20d1d07c4714.html,Crop King Seeds
Gas Berry Strain,https://www.cropkingseeds.com/feminized-seeds/gas-berry-strain-feminized-marijuana-seeds/,html/9bac221d44bd8c22.html,Crop King Seeds
Lemon Pastries Strain,https://www.cropkingseeds.com/feminized-seeds/lemon-pastries-strain-feminized-marijuana-seeds/,html/902b67e5e80c3a9f.html,Crop King Seeds
Blackberry Cake,https://www.cropkingseeds.com/feminized-seeds/blackberry-cake-feminized-seeds/,html/4f2f328f23539446.html,Crop King Seeds
Bluenana,https://www.cropkingseeds.com/feminized-seeds/bluenana-feminized-seeds/,html/fe6a5ce660f9b808.html,Crop King Seeds
Stargazer Strain,https://www.cropkingseeds.com/feminized-seeds/stargazer-strain/,html/9e1c3911b159df7a.html,Crop King Seeds
Dior Strain,https://www.cropkingseeds.com/feminized-seeds/dior-strain-feminized-marijuana-seeds/,html/076249de9cc3e1e3.html,Crop King Seeds
Magic Strudel Strain,https://www.cropkingseeds.com/feminized-seeds/magic-strudel-strain-feminized-seeds/,html/5ec3aebebfae0455.html,Crop King Seeds
Planet Purple,https://www.cropkingseeds.com/feminized-seeds/planet-purple-feminized-seeds/,html/e72cd46b1ebcb26f.html,Crop King Seeds
Lemon Grenades Strain,https://www.cropkingseeds.com/feminized-seeds/lemon-grenades-strain-feminized-marijuana-seeds/,html/b748c263d9619786.html,Crop King Seeds
Elephant,https://www.cropkingseeds.com/autoflowering-seeds/elephant-autoflowering-marijuana-seeds/,html/dc548e0c8774c562.html,Crop King Seeds
Cherry AK Strain,https://www.cropkingseeds.com/feminized-seeds/cherry-ak-strain-feminized-marijuana-seeds/,html/27b392f8a2a742f5.html,Crop King Seeds
Banana Cooler Strain,https://www.cropkingseeds.com/feminized-seeds/banana-cooler-strain-feminized-marijuana-seeds/,html/86d9e59e0f05d215.html,Crop King Seeds
Pink Gas,https://www.cropkingseeds.com/feminized-seeds/pink-gas-feminized-seeds/,html/06faf25efff936da.html,Crop King Seeds
Supreme Strain,https://www.cropkingseeds.com/feminized-seeds/supreme-strain/,html/ecfdbd88fafd4a1c.html,Crop King Seeds
I Canât Feel My Face Strain,https://www.cropkingseeds.com/feminized-seeds/i-cant-feel-my-face-strain-feminized-marijuana-seeds/,html/dd205d055fe3519f.html,Crop King Seeds
